split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
patient_F,mean,0,0.0,0.0,0.0,,,0.3564763511531055,50
patient_F,pca_ridge,0,0.05639973551379749,0.026032662552489507,0.08343049579982481,0.06178864490766628,0.03369452558919902,0.3548913838341832,50
patient_F,spatial_knn,0,0.001698701572635548,-0.0035519768341531147,0.018522942737937288,0.003132214142850787,0.0036075744318036615,0.39982149217942065,50
patient_G,mean,0,0.0,0.0,0.0,,,0.6117079993057996,50
patient_G,pca_ridge,0,0.09996678860580667,0.06286623911795611,0.11683712493084428,0.10578859419975052,0.07816671881769686,0.6095769564807415,50
patient_G,spatial_knn,0,-0.0023617330874682284,-0.0050850178762727564,0.03150346660639519,-0.003443987117267056,-0.007958194221857257,0.6357110504227196,50
patient_H,mean,0,0.0,0.0,0.0,,,0.6006283122301102,50
patient_H,pca_ridge,0,0.08020584921776913,0.05581887831345992,0.08304562907561358,0.0943103883670807,0.06946403907728443,0.5830525945872068,50
patient_H,spatial_knn,0,-0.0005343343442358391,-0.0009286877556326001,0.026484437631708185,0.00215421968798495,0.002667263226391307,0.6256479867969252,50
random,mean,1,0.0,0.0,0.0,,,0.491618942245841,50
random,pca_ridge,1,0.2584950225592634,0.21313553229444535,0.19271744609104258,0.2406299895872625,0.1879361753376527,0.4396871205419302,50
random,spatial_knn,1,0.026491045889544616,0.023535452601233103,0.04212617152043895,0.01947192497223572,0.018942786397115045,0.514269822559931,50
matched_hop0,mean,1,0.0,0.0,0.0,,,0.4931331792473793,50
matched_hop0,pca_ridge,1,0.24897746255819272,0.19389048133145714,0.20043047578624312,0.23774104300303175,0.1661071466789713,0.4401308266818523,50
matched_hop0,spatial_knn,1,0.012899691434295337,0.0038999108614683193,0.02481629541592772,0.012626459499711926,0.006827509429739368,0.5278999420485657,50
random,mean,2,0.0,0.0,0.0,,,0.49443693205714223,50
random,pca_ridge,2,0.2673421694603162,0.22788165785462583,0.19296267735602898,0.25332005524632245,0.20168408701136895,0.43998893320560456,50
random,spatial_knn,2,0.014850547180407458,0.0029105967432722065,0.037561223094326086,0.013908385193934843,0.00371555433730447,0.5195172233661467,50
matched_hop0,mean,2,0.0,0.0,0.0,,,0.49334149330854415,50
matched_hop0,pca_ridge,2,0.24806822568802797,0.1908588830592652,0.19920574162140395,0.237239944433119,0.16729054708823773,0.4410424169898033,50
matched_hop0,spatial_knn,2,0.013587649664070693,0.005893307900300604,0.02837059442697154,0.01379537888289156,0.008746188446040382,0.528620613895839,50
random,mean,3,0.0,0.0,0.0,,,0.4865030474960804,50
random,pca_ridge,3,0.2547073674816443,0.22813703216320746,0.20192251844071452,0.24652413359935615,0.19649733141770592,0.43242159828543664,50
random,spatial_knn,3,0.02052028957689092,0.018114633732197575,0.03093826122384536,0.018391011542474082,0.010209385941362063,0.5099935128113605,50
matched_hop0,mean,3,0.0,0.0,0.0,,,0.49334149330854415,50
matched_hop0,pca_ridge,3,0.2480266176258275,0.19096750433779083,0.2000256489508977,0.23659729633566676,0.16986973304008912,0.4408293642103672,50
matched_hop0,spatial_knn,3,0.013587649664070693,0.005893307900300604,0.02837059442697154,0.01379537888289156,0.008746188446040382,0.528620613895839,50
random,mean,4,0.0,0.0,0.0,,,0.4917176831513643,50
random,pca_ridge,4,0.2646106319599699,0.22507224365313733,0.19392494258533458,0.24567180560162083,0.20322410258487533,0.43834623411297796,50
random,spatial_knn,4,0.01883865772884508,0.007615326597217758,0.032857272825641784,0.015674783908556398,0.01534451759253624,0.5153049927187647,50
matched_hop0,mean,4,0.0,0.0,0.0,,,0.4931331792473793,50
matched_hop0,pca_ridge,4,0.24901810028598068,0.19434289249413444,0.20016551725902343,0.2373631902845483,0.16800724167883313,0.4401625709235668,50
matched_hop0,spatial_knn,4,0.012899691434295337,0.0038999108614683193,0.02481629541592772,0.012626459499711926,0.006827509429739368,0.5278999420485657,50
