split,model,seed,gene,pearson,spearman,rmse
patient_A,mean,0,CFD,,,0.6540842652320862
patient_A,mean,0,FABP4,,,0.3113690912723541
patient_A,mean,0,ADIRF,0.0,,0.6189684867858887
patient_A,mean,0,CCL21,,,0.2985023260116577
patient_A,mean,0,CD3D,,,0.2500426769256592
patient_A,mean,0,CLDN5,0.0,,0.42626309394836426
patient_A,mean,0,IFIT2,,,0.2657620310783386
patient_A,mean,0,PTN,,,0.1732565313577652
patient_A,mean,0,S100B,,,0.09073004126548767
patient_A,mean,0,ACTG2,0.0,,0.17938455939292908
patient_A,mean,0,FOS,,,0.5156335830688477
patient_A,mean,0,ELN,,,0.3111547827720642
patient_A,mean,0,NRP1,,,0.31004706025123596
patient_A,mean,0,MS4A4A,0.0,,0.17080017924308777
patient_A,mean,0,LMOD1,,,0.24559177458286285
patient_A,mean,0,HBA2,,,0.03840084746479988
patient_A,mean,0,PPP1R14A,,,0.17372581362724304
patient_A,mean,0,SLITRK6,0.0,,0.10871966183185577
patient_A,mean,0,ADD3,,,0.2714724838733673
patient_A,mean,0,MIA,,,0.03515028953552246
patient_A,mean,0,LTF,0.0,,0.8849218487739563
patient_A,mean,0,CST7,,,0.1931094378232956
patient_A,mean,0,TNF,,,0.04536331444978714
patient_A,mean,0,NEXN,0.0,,0.1549038589000702
patient_A,mean,0,HBB,0.0,,0.06987474113702774
patient_A,mean,0,SP140L,,,0.13366849720478058
patient_A,mean,0,CDKN1C,0.0,,0.22330251336097717
patient_A,mean,0,ITGB1,,,0.29257339239120483
patient_A,mean,0,CLDN11,,,0.1414453089237213
patient_A,mean,0,STC2,,,0.4091971814632416
patient_A,mean,0,UGT8,,,0.11227551102638245
patient_A,mean,0,SOX6,0.0,,0.07120829075574875
patient_A,mean,0,PDLIM4,0.0,,0.23709605634212494
patient_A,mean,0,SEPT4,0.0,,0.12353575974702835
patient_A,mean,0,TLR7,,,0.11183162778615952
patient_A,mean,0,EBF1,,,0.1124398335814476
patient_A,mean,0,FMO2,0.0,,0.07273678481578827
patient_A,mean,0,RELN,,,0.0723174661397934
patient_A,mean,0,VTI1A,,,0.2624635398387909
patient_A,pca_ridge,0,PTGDS,0.13521802715410602,0.10479440460163301,0.30056753754615784
patient_A,pca_ridge,0,CD74,0.48960933289350383,0.45340792046785217,1.1813894510269165
patient_A,pca_ridge,0,CCL19,0.1568375833483932,0.08632579431661015,0.2082686722278595
patient_A,pca_ridge,0,COL3A1,0.4888834615220005,0.4778299796851568,0.8184028267860413
patient_A,pca_ridge,0,CXCL14,0.04300667368028622,0.07951882300867108,0.5032058954238892
patient_A,pca_ridge,0,ADH1B,0.09313752014742287,0.07891818885701044,0.22471049427986145
patient_A,pca_ridge,0,TFF3,0.072412105265841,0.04339091624259874,1.0189493894577026
patient_A,pca_ridge,0,POSTN,0.3834168059692257,0.3946424863307896,0.8483172655105591
patient_A,pca_ridge,0,AQP1,0.21688276362173597,0.16583413439104108,0.5739412903785706
patient_A,pca_ridge,0,ISG15,0.2758558235221681,0.24705960287828582,0.8559005260467529
patient_A,pca_ridge,0,FDCSP,,,0.015999924391508102
patient_A,pca_ridge,0,CFD,0.10767130001126038,0.1012464491517515,0.5089958906173706
patient_A,pca_ridge,0,FABP4,0.0689719813355682,0.05394991301857469,0.32668545842170715
patient_A,pca_ridge,0,ADIRF,0.03387704219434884,0.053482313396325226,0.749913215637207
