split,model,seed,gene,pearson,spearman,rmse
random,pca_ridge,0,AGRP,0.015299260452959706,0.02414398662277068,0.06319455802440643
random,pca_ridge,0,KDM3B,0.22576216249892278,0.34181509470792976,0.43981048464775085
random,pca_ridge,0,ADAM17,0.11694794607505228,0.20586386745241977,0.5587959885597229
random,pca_ridge,0,MRPL21,0.3389361108409579,0.4370141854032871,0.5259127616882324
random,pca_ridge,0,PLIN4,0.18470239651981238,0.09278488850843568,0.38147008419036865
random,pca_ridge,0,CFAP69,0.005449672653342148,0.04497569605466266,0.16489693522453308
random,pca_ridge,0,JAKMIP3,0.03402571940903668,0.04709177259915151,0.06728731095790863
random,pca_ridge,0,GOLGA8N,0.03858200913205785,0.037743293472366,0.12604184448719025
random,pca_ridge,0,CACNA1A,0.03878163523275022,0.06371543867230688,0.21561570465564728
random,pca_ridge,0,CCDC66,0.058914625408715095,0.10616346182384834,0.21096031367778778
random,pca_ridge,0,ATP6V1E2,0.0791682746832448,0.14471661715338152,0.21420054137706757
random,pca_ridge,0,FCHSD1,0.1325175869523222,0.13539419175921594,0.3798626959323883
random,pca_ridge,0,CCR10,0.0946705262806675,0.0667837155648127,0.2583470344543457
random,pca_ridge,0,CYP20A1,0.10887751126448268,0.1557812920755976,0.21862204372882843
random,pca_ridge,0,CA11,0.04835315667250115,0.07287067912620153,0.2712453305721283
random,pca_ridge,0,MAATS1,0.08934705073932483,0.11208456621807335,0.15188682079315186
random,pca_ridge,0,KCNC1,0.07909599482623851,0.06628981519593179,0.040114626288414
random,pca_ridge,0,TNFRSF18,0.208433079145481,0.22868284632082697,0.446755588054657
random,pca_ridge,0,SMAD1,0.13674341527249376,0.09433618989266045,0.19167430698871613
random,pca_ridge,0,ISM1,0.18697237760425933,0.1827808177069897,0.18574875593185425
random,pca_ridge,0,EXOSC9,0.2379477122632497,0.3172949443428058,0.33153748512268066
random,pca_ridge,0,FAM126A,0.13477880610939094,0.19221148654206444,0.2294653356075287
random,pca_ridge,0,BAZ2B,0.29131980720959244,0.3859500768997223,0.4744585156440735
random,pca_ridge,0,SGCE,0.07410317862127921,0.11521126167750895,0.2107023149728775
random,spatial_knn,0,IGKC,-0.021232384282042147,-0.007355887070919013,2.0508339586205135
random,spatial_knn,0,SCGB2A2,-0.004650557838825302,-0.004305539868653816,1.6306048499075048
random,spatial_knn,0,IGLC2,0.014903117702354396,0.022735365632989845,1.9148287786930867
random,spatial_knn,0,IGHM,0.022766207789701922,0.014394302431978569,1.8658994666644118
random,spatial_knn,0,AP000769,0.053854080192925854,0.010786681552071034,1.4901128351698794
random,spatial_knn,0,CD74,0.04492688783898037,0.05776315119249331,1.2150286394032768
random,spatial_knn,0,MUCL1,0.04181418062690294,0.010778503517903945,1.7946303332965015
random,spatial_knn,0,CHGA,0.16268045199752348,0.10442642993362909,0.38762232034069366
random,spatial_knn,0,GNAS,0.046213323535764114,0.048868013701306036,1.171010875823707
random,spatial_knn,0,IGLC7,0.0357977152948476,0.03291127032109737,1.1104612880401914
random,spatial_knn,0,IGHG4,0.04952282224514937,0.026250540671082612,2.0537788927070095
random,spatial_knn,0,COL3A1,0.06336307905553579,0.05180117593903473,1.333754801517155
random,spatial_knn,0,S100A9,-0.029527269976275056,-0.051661306767676336,1.8468666873350739
random,spatial_knn,0,TFF3,0.13056227178562732,0.08605930221282138,1.3887445470866981
random,spatial_knn,0,JCHAIN,0.009737630409473034,0.001130105484007948,1.0493241770259796
random,spatial_knn,0,HLA-E,0.01925894035633295,0.007199994292730923,1.2685478733666478
random,spatial_knn,0,AREG,0.11183598142177714,0.07645148368021706,0.38203992445231955
random,spatial_knn,0,AGR3,0.030058870514517343,0.07138979271543318,0.3295189417206968
random,spatial_knn,0,PSMB3,0.08358889744583016,0.06703025014830118,1.3521451788815344
random,spatial_knn,0,MUC6,0.09895038605505231,0.0452156206546894,1.193919784184525
random,spatial_knn,0,CCL19,0.05294512777313143,0.07553699271546714,0.8962739459534292
random,spatial_knn,0,AGR2,0.038556365290946734,-0.007942439121384306,0.8681237160894201
random,spatial_knn,0,FABP7,0.12601785422747722,0.10054546543980632,0.43880820736683784
random,spatial_knn,0,ISG15,0.014246178035654688,0.0070129967216905,1.3487379662306365
random,spatial_knn,0,KRT15,0.022702481417684734,-0.026235702661666728,0.7899198478705114
random,spatial_knn,0,FNBP1L,-0.047425479125622005,-0.04208936172396752,1.2302899762129367
random,spatial_knn,0,FABP4,0.12721876788003036,0.08477601397281523,0.45112645132276896
random,spatial_knn,0,PTGDS,0.03612014276896118,0.04102906203822971,1.0706718610747004
random,spatial_knn,0,DCAF12L2,0.0556498283717889,0.12803320719666056,0.15368921532230762
random,spatial_knn,0,LAPTM4A,0.11210934084119271,0.11117090568119788,1.0332677736209515
random,spatial_knn,0,SLC9A3R1,0.014142073139857797,-0.012750348943381548,1.480978295360791
random,spatial_knn,0,GLYATL2,-0.0033646045693444373,0.03311556209702266,0.7484033801005711
random,spatial_knn,0,TFF1,0.037007119095185156,0.03369289704098387,0.7948883778224638
random,spatial_knn,0,LTF,0.05587841461228887,0.037119181551698334,1.1608271408491186
random,spatial_knn,0,ASPH,0.020622092935269853,0.026543360070113722,0.8910154035109172
random,spatial_knn,0,RHOB,0.04083932257248293,0.0452704390747372,0.8866082798909112
random,spatial_knn,0,S100A8,0.04203950799620571,0.01686799531491348,1.59686435012678
random,spatial_knn,0,POSTN,0.07553507907649758,0.06692688430466577,1.1374759301398492
random,spatial_knn,0,KRT81,0.16549414059640527,0.08953618118281487,1.1435697934841809
random,spatial_knn,0,CD36,-0.010350598094727284,-0.02115121507291522,0.7999282860808544
random,spatial_knn,0,KRT17,0.02523722616389782,0.013163085442120193,0.7928872712857036
random,spatial_knn,0,SERP1,-0.013275601327490765,-0.02116755205697303,0.9001047620853235
random,spatial_knn,0,SCGB3A1,0.06695802729786006,0.03583640103097241,1.1138046362891443
random,spatial_knn,0,IGHD,0.02257820488426679,0.006466681426069256,0.5771657941407078
random,spatial_knn,0,STOM,0.030579255367179238,0.051540510804850254,0.6915666785878775
random,spatial_knn,0,ITGAV,-0.03191562547790038,-0.03461258200748343,0.8718801137925702
random,spatial_knn,0,CCL21,0.05047622370245523,0.024957516236294747,0.5872816432931224
random,spatial_knn,0,KRT18,-0.026617605187331743,-0.00457374307760649,1.1705545922206069
random,spatial_knn,0,SCGB2A1,0.07857722447459511,0.11177082648952665,0.5008731578975949
random,spatial_knn,0,PVALB,0.03892698924238714,0.07786152759290862,0.272292826058603
random,spatial_knn,0,BOD1L1,-0.020688978047085176,-0.019284160012830797,0.441902465237534
random,spatial_knn,0,FAHD2A,-0.033784513448976684,-0.02494888239356387,0.23225783524757782
random,spatial_knn,0,SCN8A,-0.0063840386969032424,-0.01538793585708964,0.11642752532907591
random,spatial_knn,0,KCNB1,0.10501812650721967,0.03592261200394925,0.1233515825272896
random,spatial_knn,0,ARHGAP21,0.013032615832384754,0.020904352972312124,0.32685624664886603
random,spatial_knn,0,CRYBA2,0.11308174589376721,0.027679451415229078,0.18920970723287575
random,spatial_knn,0,PIR,0.03540018930955568,-0.006248075297810774,0.22460701326043667
random,spatial_knn,0,SYT1,-0.006733623015365717,0.028725318927402793,0.12777314157800765
random,spatial_knn,0,SEMA6A,0.0475728188394739,0.09343910036539253,0.16493977974662363
random,spatial_knn,0,PILRB,0.04588450463008195,0.007713084780778483,0.12154382991657366
random,spatial_knn,0,WDR13,0.01788148718190708,0.020843177918165,0.8453132709412066
random,spatial_knn,0,RAPGEF2,0.016466425672470274,-0.02629693405818255,0.27974157893291784
random,spatial_knn,0,RHOJ,-0.03080961209238412,-0.006927299423227005,0.2825026011836722
random,spatial_knn,0,FGF10,-0.0036282482229736054,-0.006495839999067778,0.051918028368224914
random,spatial_knn,0,SYT17,-0.018303560342721053,-0.018764300230801518,0.27041202293437616
random,spatial_knn,0,PPP1R14A,-0.02545578418181434,-0.040634145762103537,0.31636513904302427
random,spatial_knn,0,MMRN1,0.03579159868171897,0.04888980779718009,0.14238029703146307
random,spatial_knn,0,LPIN1,0.008774186841761799,0.027281620292229036,0.46837863237453226
random,spatial_knn,0,RNASEK,-0.007294245766878962,-0.011544933417957646,0.08653668472627381
random,spatial_knn,0,SCAPER,-0.005240890793435127,-0.024004438590391457,0.31992707286329003
random,spatial_knn,0,KCNQ2,0.04281038661573407,0.06242840028624577,0.2894840820741734
random,spatial_knn,0,INAFM1,-0.03085409385009475,-0.004360355634275686,0.4821452841564612
random,spatial_knn,0,DNAJC24,-0.012818523002665968,-0.0012825414493164446,0.1672642110750748
random,spatial_knn,0,PMAIP1,-0.013057923390934999,0.005104870415700415,0.18739853590100305
random,spatial_knn,0,MRPL52,-0.058700802207181296,-0.0625029123857124,0.8575374471995705
random,spatial_knn,0,C12orf50,-0.003649846380457083,-0.004951782512152128,0.023406078146031295
random,spatial_knn,0,ADAM11,-0.006729446128458423,0.0030441443048397285,0.08727975814886789
