split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
matched_hop0,spatial_knn,5,0.05553823250207219,0.04933550602744047,0.05274303028539092,0.049404712561300225,0.04582440603245408,1.0097850232644605,50
matched_hop1,mean,5,0.0,0.0,0.0,,,0.9801670098304749,50
matched_hop1,pca_ridge,5,0.6268381195071272,0.6282063166253098,0.12258575240735216,0.5753568565325076,0.5654804565566968,0.7235144275426865,50
matched_hop1,spatial_knn,5,0.05553823250207219,0.04933550602744047,0.05274303028539092,0.049404712561300225,0.04582440603245408,1.0097850232644605,50
matched_hop2,mean,5,0.0,0.0,0.0,,,1.0135012775659562,50
matched_hop2,pca_ridge,5,0.651237447709262,0.6633116335336747,0.12016128093607072,0.6041138471312792,0.6056783010589413,0.7330657947063446,50
matched_hop2,spatial_knn,5,0.00035742211475821176,-0.01459213842847848,0.08383069953936895,-0.004521132863986796,-0.011284712333323222,1.0576203725401434,50
matched_coord0.25,mean,5,0.0,0.0,0.0,,,0.9849774223566056,50
matched_coord0.25,pca_ridge,5,0.6303425274997604,0.6344480882637051,0.12491837484015444,0.5786982862863783,0.5728224497876477,0.7239545965194703,50
matched_coord0.25,spatial_knn,5,0.030720935102700977,0.023498628717777647,0.0590371767656678,0.025224888337517713,0.016066799365085777,1.0229015650632443,50
matched_coord0.5,mean,5,0.0,0.0,0.0,,,0.9919892019033432,50
matched_coord0.5,pca_ridge,5,0.6568108733776729,0.6814991037476457,0.12537421394093654,0.6024811500646416,0.5962548916603974,0.7073571860790253,50
matched_coord0.5,spatial_knn,5,-0.014097700092437028,-0.03388339595772602,0.08624871152505113,-0.014762857431294962,-0.013031982445288505,1.0409707535125745,50
matched_coord1.0,mean,5,0.0,0.0,0.0,,,1.0377902495861053,50
matched_coord1.0,pca_ridge,5,0.642132487010566,0.6655602664654497,0.20604555912528802,0.5949278977570376,0.647282036272073,0.739849596619606,50
matched_coord1.0,spatial_knn,5,-0.03031712892746222,-0.041537640713490254,0.2411975115369548,-0.07278584961595597,-0.04491707759470915,1.0913151372926257,50
random,mean,6,0.0,0.0,0.0,,,0.9888486897945404,50
random,pca_ridge,6,0.6605239345847426,0.6760917425205973,0.11583917221475998,0.6042475728054809,0.6022030917256185,0.7035870710015297,50
random,spatial_knn,6,0.03099943222184599,0.041164966481038096,0.09154717200474176,0.021919142235604247,0.024853910240614393,1.0319051776302934,50
matched_hop0,mean,6,0.0,0.0,0.0,,,0.9801670098304749,50
matched_hop0,pca_ridge,6,0.6278435896200641,0.6337580104924073,0.1220064604407991,0.5756698409705865,0.5676754200250074,0.7226195400953292,50
matched_hop0,spatial_knn,6,0.05553823250207219,0.04933550602744047,0.05274303028539092,0.049404712561300225,0.04582440603245408,1.0097850232644605,50
matched_hop1,mean,6,0.0,0.0,0.0,,,0.9801670098304749,50
