split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
random,spatial_knn,7,0.29745514162205267,0.2769894079047138,0.10754967450649984,0.24940888203582146,0.2183582464882341,0.7826493751536577,50
matched_hop0,mean,7,0.0,0.0,0.0,,,0.7454125669598579,50
matched_hop0,pca_ridge,7,0.16468026855162432,0.15794968581680463,0.09491595892338725,0.15966317770180638,0.15654438856805925,0.730797503143549,50
matched_hop0,spatial_knn,7,0.13789428786675909,0.11057659678007124,0.11202417813961492,0.12713815009223653,0.08921824645869639,0.7504973078808288,50
matched_hop1,mean,7,0.0,0.0,0.0,,,0.7454125669598579,50
matched_hop1,pca_ridge,7,0.16468026855162432,0.15794968581680463,0.09491595892338725,0.15966317770180638,0.15654438856805925,0.730797503143549,50
matched_hop1,spatial_knn,7,0.13789428786675909,0.11057659678007124,0.11202417813961492,0.12713815009223653,0.08921824645869639,0.7504973078808288,50
matched_hop2,mean,7,0.0,0.0,0.0,,,0.7434014448523522,50
matched_hop2,pca_ridge,7,0.15775344121312826,0.1546313703778449,0.09336334637041231,0.15783589452384525,0.15844092456979358,0.7300625462830067,50
matched_hop2,spatial_knn,7,0.11172709192556636,0.08049969885783496,0.10464079349870929,0.10484394324648333,0.07190725255125408,0.758597397173057,50
matched_hop5,mean,7,0.0,0.0,0.0,,,0.774471520781517,50
matched_hop5,pca_ridge,7,0.1552604401116866,0.1398807780719613,0.09654567214517314,0.1585948867445446,0.1387432825613703,0.7597190448641777,50
matched_hop5,spatial_knn,7,0.046122175264121684,0.03138242951413378,0.09421973933136962,0.03904354235669985,0.032610545620834305,0.8157802354676424,50
matched_coord0.25,mean,7,0.0,0.0,0.0,,,0.7413957357406616,50
matched_coord0.25,pca_ridge,7,0.15008892063051552,0.1388175727741175,0.09206394841562399,0.15331501932274652,0.15413592909159074,0.729118245691061,50
matched_coord0.25,spatial_knn,7,0.09061574597794599,0.054380369936527506,0.09950755577903175,0.08492962855749625,0.04868623511080522,0.7645028079319666,50
matched_coord0.5,mean,7,0.0,0.0,0.0,,,0.7489439889788627,50
matched_coord0.5,pca_ridge,7,0.1459565644442249,0.13267447029809182,0.09742150623273318,0.15138906289210247,0.14440073105261053,0.7362941357493401,50
matched_coord0.5,spatial_knn,7,0.05567293573748058,0.03783205463350309,0.0866888567547107,0.05004578921129733,0.028815675167207403,0.7851165328578726,50
random,mean,8,0.0,0.0,0.0,,,0.8078532749414444,50
random,pca_ridge,8,0.27780239984627497,0.30772930929192766,0.14664911383184065,0.21307878986207385,0.23179693950372124,0.7637478843331337,50
random,spatial_knn,8,0.2945094082294036,0.277506329296454,0.11393944702058602,0.24924392270527768,0.21467320658565187,0.7768914722802601,50
matched_hop0,mean,8,0.0,0.0,0.0,,,0.7454125669598579,50
matched_hop0,pca_ridge,8,0.16465388947933002,0.15692750322357865,0.09459618230912721,0.1597530694400187,0.15927083659520236,0.7308486759662628,50
matched_hop0,spatial_knn,8,0.13789428786675909,0.11057659678007124,0.11202417813961492,0.12713815009223653,0.08921824645869639,0.7504973078808288,50
matched_hop1,mean,8,0.0,0.0,0.0,,,0.7454125669598579,50
matched_hop1,pca_ridge,8,0.16465388947933002,0.15692750322357865,0.09459618230912721,0.1597530694400187,0.15927083659520236,0.7308486759662628,50
matched_hop1,spatial_knn,8,0.13789428786675909,0.11057659678007124,0.11202417813961492,0.12713815009223653,0.08921824645869639,0.7504973078808288,50
matched_hop2,mean,8,0.0,0.0,0.0,,,0.7434014448523522,50
matched_hop2,pca_ridge,8,0.1579006870204535,0.1525948406689157,0.09326973978242777,0.1580855818330616,0.1572064716453515,0.7300642859935761,50
matched_hop2,spatial_knn,8,0.11172709192556636,0.08049969885783496,0.10464079349870929,0.10484394324648333,0.07190725255125408,0.758597397173057,50
matched_hop5,mean,8,0.0,0.0,0.0,,,0.774471520781517,50
matched_hop5,pca_ridge,8,0.15566501688723686,0.13374015285259763,0.09805203947970217,0.1594362264629299,0.14636468341579167,0.7599417695403099,50
matched_hop5,spatial_knn,8,0.046122175264121684,0.03138242951413378,0.09421973933136962,0.03904354235669985,0.032610545620834305,0.8157802354676424,50
matched_coord0.25,mean,8,0.0,0.0,0.0,,,0.7413957357406616,50
matched_coord0.25,pca_ridge,8,0.1505235288299579,0.13706710372298114,0.09231206121003556,0.1536961659489266,0.15342863796143957,0.7290963286161423,50
matched_coord0.25,spatial_knn,8,0.09061574597794599,0.054380369936527506,0.09950755577903175,0.08492962855749625,0.04868623511080522,0.7645028079319666,50
matched_coord0.5,mean,8,0.0,0.0,0.0,,,0.7489439889788627,50
matched_coord0.5,pca_ridge,8,0.14507248896825575,0.127862045713008,0.09766405731794024,0.1505511402567289,0.14641669574984517,0.736573261320591,50
matched_coord0.5,spatial_knn,8,0.05567293573748058,0.03783205463350309,0.0866888567547107,0.05004578921129733,0.028815675167207403,0.7851165328578726,50
random,mean,9,0.0,0.0,0.0,,,0.8153220182657241,50
random,pca_ridge,9,0.2962453009723621,0.3204660939596389,0.1548874836753774,0.22028060141875286,0.2532112866505251,0.7645646846294403,50
random,spatial_knn,9,0.30055782779058593,0.2828185772549495,0.11057400947306165,0.2517541352186046,0.21997076169910715,0.7808797893026821,50
matched_hop0,mean,9,0.0,0.0,0.0,,,0.7454125669598579,50
matched_hop0,pca_ridge,9,0.16526780113985903,0.15793236537489025,0.09448839215536371,0.15956613779896764,0.15593499763090712,0.730791359692812,50
matched_hop0,spatial_knn,9,0.13789428786675909,0.11057659678007124,0.11202417813961492,0.12713815009223653,0.08921824645869639,0.7504973078808288,50
matched_hop1,mean,9,0.0,0.0,0.0,,,0.7454125669598579,50
matched_hop1,pca_ridge,9,0.16526780113985903,0.15793236537489025,0.09448839215536371,0.15956613779896764,0.15593499763090712,0.730791359692812,50
matched_hop1,spatial_knn,9,0.13789428786675909,0.11057659678007124,0.11202417813961492,0.12713815009223653,0.08921824645869639,0.7504973078808288,50
matched_hop2,mean,9,0.0,0.0,0.0,,,0.7434014448523522,50
matched_hop2,pca_ridge,9,0.1578273520449381,0.15264731308678894,0.09295852643981602,0.1571759639613164,0.15665322168013684,0.7301386411488057,50
matched_hop2,spatial_knn,9,0.11172709192556636,0.08049969885783496,0.10464079349870929,0.10484394324648333,0.07190725255125408,0.758597397173057,50
matched_hop5,mean,9,0.0,0.0,0.0,,,0.774471520781517,50
matched_hop5,pca_ridge,9,0.15269897477056238,0.14150615908766756,0.09656100276053672,0.15634793799152774,0.14593892593956231,0.7602940982580185,50
