slide,split,model,seed,gene,pearson,spearman,rmse
mel3_rep2,random,mean,0,ENSG00000107317,,,0.728034496307373
mel3_rep2,random,mean,0,ENSG00000019582,,,1.6190370321273804
mel3_rep2,random,mean,0,ENSG00000172724,,,0.3774126172065735
mel3_rep2,random,mean,0,ENSG00000168542,,,1.3641259670257568
mel3_rep2,random,mean,0,ENSG00000145824,,,0.18462976813316345
mel3_rep2,random,mean,0,ENSG00000196616,,,0.07319657504558563
mel3_rep2,random,mean,0,ENSG00000160180,,,0.04134950414299965
mel3_rep2,random,mean,0,ENSG00000133110,,,1.3608876466751099
mel3_rep2,random,mean,0,ENSG00000240583,,,1.8124914169311523
mel3_rep2,random,mean,0,ENSG00000187608,,,0.6943475604057312
mel3_rep2,random,mean,0,ENSG00000181617,,,0.13960571587085724
mel3_rep2,random,mean,0,ENSG00000197766,,,0.4616408050060272
mel3_rep2,random,mean,0,ENSG00000170323,,,0.09512141346931458
mel3_rep2,random,mean,0,ENSG00000148671,,,0.4171815514564514
mel3_rep2,random,mean,0,ENSG00000137077,,,0.7335152626037598
mel3_rep2,random,mean,0,ENSG00000167286,,,0.14479605853557587
mel3_rep2,random,mean,0,ENSG00000184113,,,0.34795668721199036
mel3_rep2,random,mean,0,ENSG00000119922,,,0.15959802269935608
mel3_rep2,random,mean,0,ENSG00000105894,0.0,,2.203711986541748
mel3_rep2,random,mean,0,ENSG00000160307,,,1.1759378910064697
mel3_rep2,random,mean,0,ENSG00000163017,0.0,,0.4385526180267334
mel3_rep2,random,mean,0,ENSG00000170345,,,0.6473493576049805
mel3_rep2,random,mean,0,ENSG00000049540,0.0,,0.4918125867843628
mel3_rep2,random,mean,0,ENSG00000099250,0.0,,0.5531657934188843
mel3_rep2,random,mean,0,ENSG00000110079,,,0.1062343642115593
mel3_rep2,random,mean,0,ENSG00000163431,,,0.07681304961442947
mel3_rep2,random,mean,0,ENSG00000188536,,,0.07376877963542938
mel3_rep2,random,mean,0,ENSG00000167641,,,0.031055226922035217
mel3_rep2,random,mean,0,ENSG00000184564,0.0,,0.2199665606021881
mel3_rep2,random,mean,0,ENSG00000148700,,,0.5884456634521484
mel3_rep2,random,mean,0,ENSG00000261857,,,0.9204119443893433
mel3_rep2,random,mean,0,ENSG00000012223,,,0.011304276995360851
mel3_rep2,random,mean,0,ENSG00000077984,0.0,0.0,0.0856163501739502
mel3_rep2,random,mean,0,ENSG00000232810,,,0.22969450056552887
mel3_rep2,random,mean,0,ENSG00000162614,0.0,,0.25461113452911377
mel3_rep2,random,mean,0,ENSG00000244734,,,0.037976209074258804
mel3_rep2,random,mean,0,ENSG00000185404,,,0.47221076488494873
mel3_rep2,random,mean,0,ENSG00000129757,0.0,,0.3441462516784668
mel3_rep2,random,mean,0,ENSG00000150093,0.0,,0.4583946764469147
mel3_rep2,random,mean,0,ENSG00000013297,,,0.01877102255821228
mel3_rep2,random,mean,0,ENSG00000113739,,,0.02722606249153614
mel3_rep2,random,mean,0,ENSG00000174607,,,0.011735105887055397
mel3_rep2,random,mean,0,ENSG00000110693,,,0.2246745079755783
mel3_rep2,random,mean,0,ENSG00000131435,,,1.022346019744873
mel3_rep2,random,mean,0,ENSG00000108387,0.0,,0.4510749876499176
mel3_rep2,random,mean,0,ENSG00000196664,0.0,0.0,0.030007854104042053
mel3_rep2,random,mean,0,ENSG00000164330,,,0.05760086700320244
mel3_rep2,random,mean,0,ENSG00000094963,,,0.028358634561300278
mel3_rep2,random,mean,0,ENSG00000189056,0.0,,0.18290242552757263
mel3_rep2,random,mean,0,ENSG00000151532,,,0.38186877965927124
mel4_rep1,random,mean,0,ENSG00000107317,0.0,0.0,0.4266144335269928
mel4_rep1,random,mean,0,ENSG00000019582,0.0,,1.2238404750823975
mel4_rep1,random,mean,0,ENSG00000172724,0.0,0.0,0.3774125874042511
mel4_rep1,random,mean,0,ENSG00000168542,0.0,,0.9666997194290161
mel4_rep1,random,mean,0,ENSG00000145824,0.0,0.0,0.18462978303432465
mel4_rep1,random,mean,0,ENSG00000196616,0.0,0.0,0.07319657504558563
mel4_rep1,random,mean,0,ENSG00000160180,0.0,,0.2951667308807373
mel4_rep1,random,mean,0,ENSG00000133110,0.0,,0.9790151119232178
mel4_rep1,random,mean,0,ENSG00000240583,0.0,,0.8169946670532227
mel4_rep1,random,mean,0,ENSG00000187608,0.0,,0.7457680702209473
mel4_rep1,random,mean,0,ENSG00000181617,0.0,0.0,0.13960570096969604
mel4_rep1,random,mean,0,ENSG00000197766,,,0.7832093834877014
mel4_rep1,random,mean,0,ENSG00000170323,,,0.028944989666342735
mel4_rep1,random,mean,0,ENSG00000148671,0.0,0.0,0.12736162543296814
mel4_rep1,random,mean,0,ENSG00000137077,0.0,,0.7268214225769043
mel4_rep1,random,mean,0,ENSG00000167286,0.0,0.0,0.14479607343673706
mel4_rep1,random,mean,0,ENSG00000184113,0.0,,0.5596625208854675
mel4_rep1,random,mean,0,ENSG00000119922,0.0,0.0,0.12913638353347778
mel4_rep1,random,mean,0,ENSG00000105894,0.0,,0.6371018290519714
mel4_rep1,random,mean,0,ENSG00000160307,0.0,,2.038536310195923
mel4_rep1,random,mean,0,ENSG00000163017,0.0,0.0,0.07590485364198685
mel4_rep1,random,mean,0,ENSG00000170345,0.0,,0.7351654767990112
mel4_rep1,random,mean,0,ENSG00000049540,0.0,0.0,0.1474943459033966
mel4_rep1,random,mean,0,ENSG00000099250,0.0,,0.5111477971076965
mel4_rep1,random,mean,0,ENSG00000110079,,,0.36427557468414307
mel4_rep1,random,mean,0,ENSG00000163431,0.0,0.0,0.07681304216384888
mel4_rep1,random,mean,0,ENSG00000188536,0.0,0.0,0.07376878708600998
mel4_rep1,random,mean,0,ENSG00000167641,,,0.031055230647325516
mel4_rep1,random,mean,0,ENSG00000184564,0.0,0.0,0.04024291783571243
mel4_rep1,random,mean,0,ENSG00000148700,,,0.6959542632102966
mel4_rep1,random,mean,0,ENSG00000261857,0.0,,0.8945413827896118
mel4_rep1,random,mean,0,ENSG00000012223,,,0.011304276064038277
mel4_rep1,random,mean,0,ENSG00000077984,0.0,0.0,0.0856163501739502
mel4_rep1,random,mean,0,ENSG00000232810,0.0,0.0,0.024384966120123863
mel4_rep1,random,mean,0,ENSG00000162614,0.0,,0.23224575817584991
mel4_rep1,random,mean,0,ENSG00000244734,0.0,0.0,0.037976205348968506
mel4_rep1,random,mean,0,ENSG00000185404,0.0,0.0,0.07501303404569626
mel4_rep1,random,mean,0,ENSG00000129757,0.0,,0.45860952138900757
mel4_rep1,random,mean,0,ENSG00000150093,,,0.5437310338020325
mel4_rep1,random,mean,0,ENSG00000013297,0.0,0.0,0.01877102255821228
mel4_rep1,random,mean,0,ENSG00000113739,0.0,0.0,0.02722606249153614
mel4_rep1,random,mean,0,ENSG00000174607,0.0,0.0,0.011735104955732822
mel4_rep1,random,mean,0,ENSG00000110693,,,0.37435075640678406
mel4_rep1,random,mean,0,ENSG00000131435,0.0,0.0,0.19195254147052765
mel4_rep1,random,mean,0,ENSG00000108387,0.0,,0.47364622354507446
mel4_rep1,random,mean,0,ENSG00000196664,0.0,0.0,0.030007855966687202
mel4_rep1,random,mean,0,ENSG00000164330,,,0.05760086700320244
mel4_rep1,random,mean,0,ENSG00000094963,,,0.028358634561300278
mel4_rep1,random,mean,0,ENSG00000189056,,,0.014197906479239464
mel4_rep1,random,mean,0,ENSG00000151532,0.0,,0.18822571635246277
mel4_rep2,random,mean,0,ENSG00000107317,,,0.39714953303337097
mel4_rep2,random,mean,0,ENSG00000019582,,,0.5319653153419495
mel4_rep2,random,mean,0,ENSG00000172724,,,0.3814011812210083
mel4_rep2,random,mean,0,ENSG00000168542,,,0.6895354986190796
mel4_rep2,random,mean,0,ENSG00000145824,,,0.18462976813316345
mel4_rep2,random,mean,0,ENSG00000196616,,,0.07319658249616623
mel4_rep2,random,mean,0,ENSG00000160180,,,0.29468703269958496
mel4_rep2,random,mean,0,ENSG00000133110,,,0.777107834815979
mel4_rep2,random,mean,0,ENSG00000240583,,,0.7730479836463928
mel4_rep2,random,mean,0,ENSG00000187608,,,0.6073395609855652
mel4_rep2,random,mean,0,ENSG00000181617,,,0.13960571587085724
mel4_rep2,random,mean,0,ENSG00000197766,0.0,,0.4456513822078705
mel4_rep2,random,mean,0,ENSG00000170323,,,0.028944985941052437
mel4_rep2,random,mean,0,ENSG00000148671,,,0.1477276086807251
mel4_rep2,random,mean,0,ENSG00000137077,,,0.573022186756134
mel4_rep2,random,mean,0,ENSG00000167286,,,0.2554972171783447
mel4_rep2,random,mean,0,ENSG00000184113,,,0.632385790348053
mel4_rep2,random,mean,0,ENSG00000119922,,,0.22550876438617706
mel4_rep2,random,mean,0,ENSG00000105894,,,0.6080988049507141
mel4_rep2,random,mean,0,ENSG00000160307,,,2.1927084922790527
mel4_rep2,random,mean,0,ENSG00000163017,0.0,0.0,0.07590486109256744
mel4_rep2,random,mean,0,ENSG00000170345,,,0.5585016012191772
mel4_rep2,random,mean,0,ENSG00000049540,,,0.1474943459033966
mel4_rep2,random,mean,0,ENSG00000099250,0.0,,0.3269804120063782
mel4_rep2,random,mean,0,ENSG00000110079,,,0.368130087852478
mel4_rep2,random,mean,0,ENSG00000163431,,,0.07681303471326828
mel4_rep2,random,mean,0,ENSG00000188536,,,0.07376879453659058
mel4_rep2,random,mean,0,ENSG00000167641,,,0.031055230647325516
